,Unnamed: 0,Unnamed: 0.1,user_id,app_code,os_version,is_4G,is_click,log_time,item_id,item_price,category_1,category_2,category_3,product_type,ad_freq
6216,82427,82427,2391,242,intermediate,1,1,0.0,31935,2547,9,44,16,2874,0.0
6217,150861,150861,2391,242,intermediate,1,1,0.0,80030,1017,12,57,184,9458,0.5
6223,150896,150896,2392,410,intermediate,0,1,0.0,78946,3513,16,56,42,7036,0.0
6263,140085,140085,2393,371,intermediate,0,1,0.0,97687,2791,17,8,113,7377,0.0
6276,131885,131885,2396,38,intermediate,1,1,42180.0,48034,1504,1,42,115,7551,18876.2
6290,150955,150955,2405,166,intermediate,0,1,645660.0,96356,1651,12,30,331,7238,273510.25
6311,113903,113903,2416,469,old,0,1,164700.0,105136,704,7,23,219,6019,68700.14285714286
6338,151440,151440,2425,129,intermediate,1,1,5340.0,286,185,12,57,44,7885,2610.25
6341,15592,15592,2425,129,intermediate,1,1,8580.0,109202,1529,10,43,223,10208,4500.142857142857
6355,151755,151755,2426,190,latest,0,1,0.0,31545,3450,17,26,233,1592,0.0
6376,151882,151882,2430,434,old,0,1,0.0,78011,2163,10,43,223,3635,0.0
6378,66545,66545,2430,434,old,1,1,1800.0,125409,569,4,74,292,2076,820.3333333333335
6391,151967,151967,2434,127,intermediate,0,1,60.0,127648,3948,10,63,216,10226,0.0
6408,152016,152016,2437,213,intermediate,0,1,144960.0,115930,15168,6,14,247,3468,72480.5
6433,152348,152348,2457,249,old,0,1,124200.0,97070,2371,4,74,292,1991,62100.5
6451,106450,106450,2468,127,latest,1,1,725460.0,22233,25036,9,3,159,9459,521112.2
6495,152740,152740,2492,489,latest,0,1,300.0,101441,2874,16,17,281,1003,160.33333333333334
6582,42463,42463,2535,129,intermediate,0,1,19620.0,39126,24896,1,7,308,8536,9810.5
6585,145614,145614,2535,129,intermediate,0,1,53820.0,30349,24371,9,3,159,344,29352.2
6611,99245,99245,2550,220,intermediate,0,1,498420.0,80239,2873,13,18,291,771,119436.2
6627,153150,153150,2562,409,intermediate,0,1,0.0,54567,2880,17,8,279,9809,0.0
6664,153224,153224,2577,283,intermediate,0,1,120.0,128782,5747,7,24,100,8923,0.0
6665,153187,153187,2577,283,intermediate,0,1,8760.0,33064,748,15,0,214,1224,4380.5
6667,153205,153205,2577,283,intermediate,0,1,115380.0,106544,2176,0,6,277,9321,36375.25
6668,153172,153172,2577,283,intermediate,1,1,117360.0,58266,1837,13,58,265,3142,52572.2
6670,69593,69593,2578,120,old,0,1,595740.0,68895,3974,9,44,114,9776,0.0
6671,116045,116045,2580,296,old,0,1,150060.0,8541,33177,9,3,159,2099,0.0
6708,97071,97071,2586,151,latest,1,1,0.0,30152,2227,4,38,62,2106,0.0
6709,153408,153408,2586,151,latest,1,1,0.0,32786,2937,9,44,114,2182,0.5
6716,45953,45953,2586,151,latest,1,1,571380.0,79527,6336,4,38,62,3928,110073.44444444444
6720,97075,97075,2586,151,latest,1,1,669600.0,30152,2227,4,38,62,2106,272681.6153846154
6782,68190,68190,2598,144,old,0,1,759900.0,61555,44736,1,42,157,10478,0.0
6809,87550,87550,2603,190,old,0,1,23100.0,75754,1036,15,0,214,9881,15320.333333333336
6813,153772,153772,2603,190,old,0,1,328740.0,110557,1228,11,70,190,2743,68708.71428571429
6815,20718,20718,2605,469,latest,0,1,0.0,3359,30272,10,43,187,6077,0.0
6824,153788,153788,2606,213,intermediate,0,1,1339500.0,130533,5702,8,40,84,10269,820740.3333333335
6863,105280,105280,2620,385,latest,0,1,0.0,46626,953,14,62,324,1046,0.0
6865,92996,92996,2620,385,latest,1,1,13380.0,81394,26496,17,39,297,2874,4540.333333333333
6876,32009,32009,2625,68,latest,0,1,272820.0,92499,8960,1,7,300,1617,0.0
6897,154000,154000,2638,207,intermediate,0,1,306120.0,73064,419,11,70,322,5175,0.0
6898,23901,23901,2639,231,intermediate,0,1,3780.0,32246,6336,4,1,111,1207,0.0
6919,154073,154073,2644,202,latest,0,1,0.0,100479,13766,8,48,206,9234,0.0
6951,120369,120369,2661,244,old,0,1,0.0,97618,1779,4,74,292,6835,0.0
6955,154369,154369,2661,244,old,0,1,36360.0,57035,5056,10,63,216,10183,7572.2
6956,154370,154370,2661,244,old,0,1,36480.0,57035,5056,10,63,216,10183,12390.166666666664
6957,120365,120365,2661,244,old,0,1,49440.0,97618,1779,4,74,292,6835,17683.0
6958,120366,120366,2661,244,old,0,1,49620.0,97618,1779,4,74,292,6835,21675.125
6961,154303,154303,2661,244,old,0,1,253980.0,93170,20428,9,9,90,5432,49003.727272727265
6964,154306,154306,2661,244,old,0,1,255900.0,93170,20428,9,9,90,5432,93188.64285714287
7017,154580,154580,2690,207,old,0,1,0.0,108070,30902,8,40,84,8915,0.0
7029,64776,64776,2693,190,latest,1,1,101280.0,127251,11504,9,3,27,10058,50640.5
7056,154727,154727,2702,127,intermediate,0,1,177000.0,75781,6393,8,40,84,9234,90060.125
7109,154971,154971,2720,190,latest,0,1,0.0,90666,5376,4,74,292,729,0.0
7112,154950,154950,2720,190,latest,1,1,74880.0,20331,4601,7,31,271,4396,26760.25
7113,154974,154974,2720,190,latest,0,1,130680.0,113999,1033,8,40,76,6825,47544.2
7120,154973,154973,2720,190,latest,0,1,261180.0,90666,5376,4,74,292,729,157500.08333333337
7140,45958,45958,2729,129,latest,1,1,337440.0,79527,6336,4,38,62,3928,219800.3333333333
7146,154987,154987,2731,207,intermediate,1,1,62700.0,51912,12454,9,44,114,3211,0.0
7155,62643,62643,2735,168,old,1,1,0.0,25774,3974,4,74,292,10077,0.0
7180,155044,155044,2735,168,old,0,1,2005680.0,16272,4467,0,6,50,6596,821709.2692307692
7181,155123,155123,2738,150,old,0,1,0.0,21668,1593,1,12,301,4832,0.0
7209,155316,155316,2751,250,old,1,1,951240.0,13929,889,13,18,291,6186,475620.5
7248,155444,155444,2767,150,latest,0,1,196740.0,24042,2689,17,26,328,2874,79515.125
7276,60975,60975,2775,249,intermediate,0,1,103200.0,41171,480,14,61,132,8600,0.0
7278,43845,43845,2776,207,latest,1,1,1412940.0,130934,839,11,51,242,10168,0.0
7317,94040,94040,2799,296,intermediate,1,1,0.0,110662,627,9,37,162,7791,0.0
7325,115734,115734,2802,129,intermediate,1,1,197040.0,75582,5324,1,42,103,5164,98520.5
7343,155587,155587,2812,414,intermediate,0,1,263160.0,120815,5518,4,74,292,4524,154432.625
7386,55703,55703,2822,386,latest,0,1,625500.0,41656,12558,1,28,336,6108,0.0
7477,156118,156118,2862,385,old,0,1,6600.0,67059,3776,6,77,325,811,3300.5
7496,156122,156122,2863,296,latest,1,1,26940.0,65462,571,11,51,220,1461,0.0
7642,122456,122456,2940,3,latest,1,1,0.0,84786,940,13,58,135,4378,0.0
7646,156637,156637,2941,127,latest,0,1,0.0,50116,1344,9,37,142,4371,0.0
7682,82863,82863,2962,249,intermediate,0,1,2940.0,36500,1024,11,35,148,662,0.0
7688,141538,141538,2964,249,old,1,1,193860.0,67420,5289,8,41,36,1485,0.0
7709,73519,73519,2982,371,latest,1,1,0.0,51113,1024,10,43,264,6641,0.0
7710,112121,112121,2982,207,latest,1,1,0.0,46492,3379,17,8,159,5276,0.5
7711,110145,110145,2982,371,latest,0,1,900.0,67649,953,14,61,132,8392,300.3333333333333
7714,32614,32614,2982,371,latest,0,1,15120.0,84704,3833,10,63,220,5251,5600.166666666668
7722,58617,58617,2989,508,latest,1,1,165120.0,26384,10816,1,12,301,2376,0.0
7724,156879,156879,2990,37,latest,1,1,0.0,131044,145267,17,69,154,4941,0.0
7725,156890,156890,2990,37,latest,0,1,0.0,71748,1621,4,74,292,5748,0.5
7730,45971,45971,2990,37,latest,1,1,57960.0,79527,6336,4,38,62,3928,12814.428571428569
7737,156881,156881,2990,37,latest,0,1,107100.0,131044,145267,17,69,154,4941,48955.785714285725
7780,101872,101872,3009,470,latest,1,1,0.0,90931,1740,14,61,27,3657,0.0
7781,157326,157326,3009,470,latest,0,1,0.0,104009,43712,4,74,292,6503,0.5
7822,157347,157347,3009,470,latest,0,1,747900.0,41849,131258,9,3,27,176,72519.09302325582
7838,47577,47577,3018,129,intermediate,0,1,7620.0,100524,15296,10,43,223,9375,3810.5
7839,77566,77566,3018,129,intermediate,0,1,9120.0,103311,2361,14,62,324,7394,5580.333333333332
7873,157408,157408,3024,129,intermediate,0,1,7440.0,75939,2752,14,61,159,1605,3720.5
7930,157550,157550,3053,371,latest,1,1,0.0,47402,2292,9,44,164,3766,0.0
7961,7403,7403,3071,163,intermediate,1,1,0.0,99270,1856,0,6,277,3810,0.0
7962,112125,112125,3071,163,intermediate,1,1,0.0,46492,3379,17,8,159,5276,0.5
7963,113908,113908,3071,163,intermediate,1,1,0.0,105136,704,7,23,219,6019,0.3333333333333333
7964,157846,157846,3071,163,intermediate,1,1,0.0,100248,1139,17,8,159,8607,0.25
7965,158063,158063,3071,163,intermediate,1,1,0.0,28330,1376,4,1,111,4692,0.2
7998,158097,158097,3076,296,old,0,1,0.0,88425,8192,6,77,325,4017,0.0
8036,158437,158437,3100,242,latest,0,1,48660.0,85671,1557,7,31,271,4656,0.0
8055,158559,158559,3108,190,latest,0,1,0.0,107443,17024,10,63,220,9959,0.0
8075,158603,158603,3115,8,intermediate,0,1,94500.0,120183,160,12,57,212,3327,0.0
8081,158842,158842,3118,318,latest,1,1,0.0,112633,6528,13,78,205,9839,0.0
8095,21442,21442,3125,127,latest,1,1,350820.0,73972,2227,12,57,44,907,213102.1
8123,59268,59268,3136,195,latest,1,1,365040.0,64835,8960,11,76,147,7455,182520.5
8125,129752,129752,3140,237,latest,1,1,0.0,34617,19776,16,20,269,6564,0.0
8126,129753,129753,3140,237,latest,1,1,120.0,34617,19776,16,20,269,6564,60.5
8138,97082,97082,3144,385,old,0,1,519000.0,30152,2227,4,38,62,2106,163200.1
8170,104805,104805,3162,244,old,0,1,0.0,102647,19094,9,3,172,3197,0.0
8180,159074,159074,3166,3,intermediate,1,1,7200.0,105227,4787,9,66,193,3680,0.0
8187,159118,159118,3170,3,intermediate,1,1,77160.0,107575,1273,9,44,114,2182,38580.5
8190,159119,159119,3171,213,intermediate,0,1,98400.0,102942,54369,9,3,27,8064,0.0
8195,131057,131057,3176,207,latest,0,1,0.0,116970,435,17,26,328,209,0.0
8268,92433,92433,3201,202,old,0,1,300.0,81213,140800,9,3,27,2099,0.0
8278,159331,159331,3202,127,latest,0,1,0.0,119368,4366,7,46,229,869,0.0
8379,126659,126659,3243,244,intermediate,0,1,438120.0,93591,5913,16,19,306,1194,0.0
8399,129768,129768,3253,127,intermediate,1,1,71460.0,5089,5702,12,57,85,6520,25700.33333333333
8475,160084,160084,3282,207,intermediate,0,1,929400.0,31047,6976,12,10,96,6885,0.0
8498,160279,160279,3289,242,latest,0,1,120.0,33324,1228,11,51,15,6295,0.0
8499,160280,160280,3289,242,latest,0,1,120.0,22498,49278,9,3,312,9174,60.5
8502,160273,160273,3289,242,latest,0,1,11280.0,16228,1267,4,38,62,2184,2328.2
8503,160208,160208,3289,242,latest,0,1,19680.0,83107,209024,1,42,211,422,5220.166666666667
8504,160181,160181,3289,242,latest,0,1,25980.0,111647,4800,17,8,279,9809,8185.857142857143
8513,160272,160272,3289,242,latest,0,1,167160.0,102837,5568,9,44,164,9041,66727.5625
8517,160286,160286,3289,242,latest,0,1,327600.0,13166,5472,1,12,301,4605,104796.05
8519,160296,160296,3292,386,intermediate,0,1,0.0,4158,761,14,61,132,6342,0.0
8520,160297,160297,3292,386,intermediate,0,1,0.0,120360,23808,8,41,36,879,0.5
8527,82868,82868,3292,386,intermediate,1,1,60120.0,36500,1024,11,35,148,662,17733.44444444444
8582,26448,26448,3312,5,latest,0,1,1200.0,95249,377,12,57,44,2888,600.5
8608,17165,17165,3327,127,old,0,1,44340.0,2580,5120,0,45,73,6718,17520.333333333332
8611,152985,152985,3327,127,old,1,1,700980.0,53696,6336,16,4,98,1998,196360.16666666663
8654,119734,119734,3339,283,latest,0,1,179640.0,44635,256,12,57,212,493,109685.08333333331
8656,160669,160669,3339,283,latest,0,1,261660.0,103890,20736,8,41,36,2162,126312.92857142855
8661,160673,160673,3339,283,latest,0,1,1112100.0,103890,20736,8,41,36,2162,272166.36842105264
8669,160729,160729,3343,296,intermediate,1,1,0.0,42243,10800,17,26,328,2786,0.0
8672,70116,70116,3345,302,latest,0,1,0.0,94121,2304,13,67,170,4367,0.0
8712,63573,63573,3364,473,latest,1,1,0.0,95847,29779,9,3,159,4719,0.0
8713,63574,63574,3364,473,latest,0,1,0.0,95847,29779,9,3,159,4719,0.5
8714,87140,87140,3364,514,latest,0,1,0.0,70965,3744,16,56,17,9227,0.3333333333333333
8715,114746,114746,3364,473,latest,1,1,0.0,755,1267,11,51,181,3844,0.25
8716,160842,160842,3364,473,latest,0,1,0.0,105089,7017,9,44,114,4458,0.2
8717,160843,160843,3364,473,latest,1,1,0.0,105089,7017,9,44,114,4458,0.16666666666666666
8718,160859,160859,3364,473,latest,0,1,0.0,36990,2867,9,3,159,6357,0.14285714285714285
8719,160813,160813,3364,473,latest,1,1,60.0,26393,3404,17,8,279,1252,7.625
8720,160844,160844,3364,473,latest,1,1,60.0,9514,12672,9,9,90,9086,13.444444444444445
8724,11587,11587,3364,473,latest,1,1,540.0,33633,2092,13,58,102,1344,87.76923076923076
8742,61457,61457,3377,249,latest,1,1,1277460.0,113763,352,0,45,117,1457,0.0
8781,161123,161123,3407,296,intermediate,0,1,0.0,126301,1344,7,23,304,3070,0.0
8795,161183,161183,3418,207,old,0,1,809460.0,32903,960,1,12,301,7455,404730.5
8796,161184,161184,3418,207,old,0,1,1083360.0,32903,960,1,12,301,7455,630940.3333333335
8812,161302,161302,3430,414,old,0,1,0.0,100372,1784,9,44,114,5163,0.0
8817,134038,134038,3430,414,old,0,1,5280.0,38487,96,12,57,171,4569,1210.1666666666667
8843,161446,161446,3444,127,latest,0,1,0.0,127117,20672,1,64,263,1783,0.0
8865,71134,71134,3446,129,intermediate,0,1,3006780.0,14832,8160,11,35,20,5622,1503390.5
8866,161480,161480,3447,386,latest,0,1,0.0,46245,5644,6,77,325,6493,0.0
8870,161489,161489,3447,386,latest,0,1,125220.0,74574,2085,17,26,328,4484,50568.2
8873,148735,148735,3447,386,latest,0,1,164640.0,50623,1900,4,38,62,5609,90712.625
8875,148736,148736,3447,386,latest,0,1,240420.0,50623,1900,4,38,62,5609,116316.1
8885,110148,110148,3457,151,latest,0,1,0.0,67649,953,14,61,132,8392,0.0
8898,160935,160935,3457,151,latest,0,1,145080.0,64247,5655,17,26,233,4654,63557.214285714275
8906,110552,110552,3462,504,latest,0,1,0.0,6131,6998,9,3,27,4763,0.0
8954,17825,17825,3477,385,intermediate,0,1,280620.0,92513,3841,17,8,159,9041,172410.16666666663
8979,50454,50454,3489,213,old,1,1,862920.0,118262,2067,13,18,291,7125,0.0
8981,161785,161785,3490,129,intermediate,0,1,18900.0,107337,15974,8,40,84,763,0.0
8986,161798,161798,3494,127,latest,1,1,0.0,76155,15296,1,64,263,5282,0.0
9007,161858,161858,3501,296,latest,0,1,0.0,88106,2523,17,39,151,251,0.0
9008,161857,161857,3501,296,latest,0,1,478200.0,55358,10656,8,21,268,965,239100.5
9032,50456,50456,3512,129,old,0,1,7380.0,118262,2067,13,18,291,7125,0.0
9050,161995,161995,3524,296,latest,1,1,0.0,123438,729,4,1,111,4064,0.0
9070,162165,162165,3534,508,latest,0,1,0.0,38920,5440,1,28,336,2331,0.0
9071,162173,162173,3534,508,latest,0,1,0.0,85162,737,4,74,292,4524,0.5
9081,7034,7034,3534,296,latest,1,1,169320.0,74406,12889,4,74,292,3399,85625.08333333331
9101,68208,68208,3546,371,latest,1,1,20040.0,61555,44736,1,42,157,10478,10020.5
9102,68209,68209,3546,371,latest,1,1,20280.0,61555,44736,1,42,157,10478,13440.333333333336
9104,80395,80395,3546,371,latest,1,1,134760.0,2454,1651,4,74,292,6835,43812.2
9107,68210,68210,3546,371,latest,1,1,285060.0,61555,44736,1,42,157,10478,115470.125
9109,68212,68212,3546,371,latest,1,1,368580.0,61555,44736,1,42,157,10478,157842.1
9111,80398,80398,3546,371,latest,1,1,374580.0,2454,1651,4,74,292,6835,193500.0833333333
9129,24966,24966,3552,261,latest,0,1,0.0,106200,2027,9,66,255,1923,0.0
9130,74443,74443,3552,261,latest,0,1,0.0,72120,13184,16,56,256,173,0.5
9131,162263,162263,3552,202,latest,1,1,0.0,17136,928,9,9,90,8527,0.3333333333333333
9133,162265,162265,3552,261,latest,0,1,82260.0,6760,33280,1,42,157,8536,31632.2
9135,108862,108862,3552,261,latest,1,1,96360.0,73550,1324,17,39,297,2874,48865.857142857145
9136,128900,128900,3552,202,latest,1,1,196800.0,121586,1785,7,46,4,8506,67357.625
9137,162266,162266,3552,261,latest,0,1,799020.0,6760,33280,1,42,157,8536,148653.44444444447
9162,162365,162365,3565,207,old,0,1,0.0,36472,5248,10,63,220,3055,0.0
9163,162402,162402,3565,207,old,0,1,0.0,55889,6387,12,57,44,7885,0.5
9206,162454,162454,3579,213,intermediate,1,1,89520.0,120069,1621,4,74,292,2487,0.0
9216,124516,124516,3580,296,intermediate,0,1,182220.0,50644,103622,1,7,308,6005,54222.1
9221,162458,162458,3581,3,latest,0,1,0.0,28650,2259,7,71,228,8265,0.0
9240,162499,162499,3584,202,old,0,1,247260.0,106064,5574,1,28,336,8774,0.0
9243,162504,162504,3585,320,latest,1,1,0.0,82134,777,15,0,214,1224,0.0
9244,162506,162506,3585,3,latest,1,1,0.0,38509,2112,14,62,333,6142,0.5
9245,162508,162508,3585,319,latest,0,1,0.0,30952,10112,1,28,314,2874,0.3333333333333333
9254,162517,162517,3585,3,latest,0,1,225180.0,22668,7689,17,39,252,7072,96715.08333333331
9255,162507,162507,3585,3,latest,0,1,667440.0,38509,2112,14,62,333,6142,140617.0
9274,120373,120373,3599,385,old,1,1,0.0,97618,1779,4,74,292,6835,0.0
9297,70119,70119,3603,250,latest,0,1,457980.0,94121,2304,13,67,170,4367,158934.1
9307,124434,124434,3606,487,intermediate,0,1,0.0,80304,1440,13,58,254,6708,0.0
9329,162791,162791,3613,120,intermediate,0,1,0.0,51684,2880,12,57,44,5890,0.0
9333,162793,162793,3616,190,intermediate,0,1,0.0,95311,1172,17,39,151,9628,0.0
9335,162820,162820,3616,190,intermediate,0,1,22740.0,120032,8006,16,17,276,7274,9080.333333333334
9338,162800,162800,3616,190,intermediate,0,1,176340.0,90810,12892,17,8,161,2043,76840.16666666669
9343,162818,162818,3616,190,intermediate,0,1,345600.0,12935,4729,12,57,54,7885,168643.72727272724
9344,63828,63828,3616,190,intermediate,0,1,353340.0,115304,780,9,37,142,4371,184035.0833333333
9370,10045,10045,3629,145,intermediate,0,1,16620.0,122965,8242,13,78,287,6828,0.0
9375,162875,162875,3633,296,latest,1,1,0.0,3924,972,4,74,292,3399,0.0
9439,114713,114713,3657,190,latest,0,1,0.0,97026,604,17,55,70,4220,0.0
9441,114715,114715,3657,190,latest,0,1,62220.0,97026,604,17,55,70,4220,38780.333333333336
9454,59270,59270,3660,129,latest,0,1,12300.0,64835,8960,11,76,147,7455,6150.5
9495,111393,111393,3686,5,intermediate,1,1,0.0,34443,3840,13,78,134,4450,0.0
9502,163349,163349,3686,5,intermediate,0,1,5520.0,76664,3200,14,29,199,10009,3502.625
9504,111397,111397,3686,5,intermediate,1,1,10980.0,34443,3840,13,78,134,4450,4554.1
9515,1593,1593,3692,296,old,0,1,66900.0,83751,3717,9,9,90,1923,0.0
9546,154057,154057,3708,249,latest,0,1,382920.0,123109,3161,8,41,36,4945,0.0
9565,37101,37101,3715,202,latest,1,1,106020.0,110337,737,14,61,132,6361,0.0
9578,9471,9471,3724,129,old,0,1,8160.0,76717,58252,9,3,27,234,0.0
9580,113171,113171,3726,242,intermediate,0,1,0.0,46877,2816,4,38,62,5049,0.0
9585,113172,113172,3726,242,intermediate,0,1,36780.0,46877,2816,4,38,62,5049,12920.166666666664
9586,84878,84878,3726,242,intermediate,0,1,87660.0,25346,2726,12,57,85,7238,23597.285714285717
9595,163705,163705,3734,385,old,0,1,0.0,4069,4556,7,24,100,9215,0.0
9773,164104,164104,3786,129,old,0,1,0.0,35246,5696,7,54,330,6239,0.0
9786,145207,145207,3786,129,old,0,1,143340.0,48662,2042,14,62,112,491,43560.07142857143
9791,135892,135892,3789,249,latest,0,1,0.0,23668,18280,9,3,159,4719,0.0
9817,161812,161812,3811,37,latest,1,1,0.0,104495,352,11,51,290,1503,0.0
9836,159637,159637,3811,37,latest,1,1,42420.0,99782,2668,11,35,20,4998,17463.05
9860,136629,136629,3820,296,latest,0,1,45960.0,83621,16531,17,26,328,8606,0.0
9863,43496,43496,3821,371,latest,0,1,52560.0,69585,1895,17,8,159,83,26280.5
9872,164393,164393,3824,190,latest,0,1,0.0,90962,4083,9,9,244,8395,0.0
9933,164805,164805,3847,296,old,1,1,399540.0,2002,1273,13,67,32,7863,201752.81818181818
9937,164835,164835,3847,491,old,1,1,480300.0,131003,3776,10,43,223,4702,275080.06666666665
9943,9475,9475,3848,283,intermediate,0,1,28980.0,76717,58252,9,3,27,234,0.0
9946,82434,82434,3849,207,latest,1,1,87240.0,31935,2547,9,44,16,2874,0.0
9955,128537,128537,3856,469,latest,0,1,573900.0,73248,4864,17,69,59,10019,326940.33333333326
10022,27363,27363,3898,190,latest,1,1,1200480.0,86608,320,4,1,111,9362,0.0
10047,156233,156233,3913,163,latest,0,1,14700.0,85426,2992,12,57,18,6192,7350.5
10048,165727,165727,3915,3,latest,0,1,493200.0,19042,1139,13,18,5,6848,0.0
10067,77567,77567,3927,296,intermediate,0,1,62220.0,103311,2361,14,62,324,7394,0.0
10084,48119,48119,3930,242,latest,1,1,163320.0,103564,1013,17,39,151,8909,101652.2
10107,2847,2847,3941,231,latest,0,1,5460.0,83521,178688,8,40,313,3642,0.0
10138,165929,165929,3956,3,latest,1,1,0.0,31654,1468,7,71,146,2349,0.0
10139,165932,165932,3956,3,latest,0,1,0.0,11948,1267,4,38,62,5049,0.5
10142,58350,58350,3956,3,latest,1,1,780.0,4035,24256,1,42,157,2844,348.2
10148,165154,165154,3956,318,latest,0,1,28020.0,13410,633,7,24,100,3495,9671.0
10210,166009,166009,3970,190,latest,1,1,0.0,110562,563,4,74,292,9498,0.0
10222,166064,166064,3970,190,latest,1,1,805260.0,83606,3264,8,41,36,10524,255890.84615384613
10223,71194,71194,3971,231,latest,0,1,140040.0,103097,21696,1,64,263,5164,0.0
10226,166073,166073,3973,465,latest,1,1,531480.0,59103,602,4,1,111,3961,265740.5
10228,4549,4549,3974,213,intermediate,1,1,962640.0,119516,1856,17,8,113,10025,0.0
10230,155327,155327,3976,32,intermediate,1,1,0.0,115375,844,12,57,171,2874,0.0
10231,155328,155328,3976,32,intermediate,1,1,5160.0,115375,844,12,57,171,2874,2580.5
10236,14428,14428,3978,371,latest,0,1,3420.0,68373,854,17,39,252,3323,0.0
10252,105287,105287,3990,422,intermediate,0,1,529560.0,46626,953,14,62,324,1046,0.0
10265,21455,21455,3993,443,latest,0,1,1917960.0,73972,2227,12,57,44,907,747703.7272727273
10274,166112,166112,3997,242,latest,0,1,219180.0,43760,12230,1,36,203,5164,0.0
10320,166273,166273,4015,249,latest,0,1,0.0,41923,1561,11,51,242,4309,0.0
